brand2,raw_model,model2,candidate_powertrain,review_status,evidence,reviewer,reviewed_at,notes
BMW,i5 M60 xDrive RHD,i5 M60 xDrive RHD,,pending,,,,auto-added from latest model data
BMW,i5 eDrive40 RHD,i5 eDrive40 RHD,,pending,,,,auto-added from latest model data
DAIHATSU,MOVE CANBUS,MOVE CANBUS,,pending,,,,auto-added from latest model data
FIAT,500 ABARTH ELECTRIC HATCHBACK,500 ABARTH ELECTRIC HATCHBACK,,pending,,,,auto-added from latest model data
MANGIA,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD 2.5S G PACKAGE,ALPHARD 2.5S G PACKAGE,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD HYBRID Z,ALPHARD HYBRID Z,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD HYBRID Z 2.5L,ALPHARD HYBRID Z 2.5L,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD Z 4WD,ALPHARD Z 4WD,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD Z HYBRID 2.5L,ALPHARD Z HYBRID 2.5L,,pending,,,,auto-added from latest model data
TOYOTA,GT86 RACING,GT86 RACING,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE Z PREMIER,VELLFIRE Z PREMIER,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE Z PREMIER 2WD 2.5L,VELLFIRE Z PREMIER 2WD 2.5L,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE Z PREMIER HYBRID,VELLFIRE Z PREMIER HYBRID,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE Z PREMIER HYBRID 2.5L,VELLFIRE Z PREMIER HYBRID 2.5L,,pending,,,,auto-added from latest model data
VOLKSWAGEN,SCIROCCO 2.0 TSI,SCIROCCO 2.0 TSI,,pending,,,,auto-added from latest model data
TOYOTA,D-Cab 4x2 2.4J Plus,D-Cab 4x2 2.4J Plus,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG SL 43,AMG SL 43,,pending,,,,auto-added from latest model data
ISUZU,CAB4 LS 3.0,CAB4 LS 3.0,,pending,,,,auto-added from latest model data
BMW,R 18 Roctane,R 18 Roctane,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,ROAD GLIDE ST,ROAD GLIDE ST,,pending,,,,auto-added from latest model data
HONDA,CB500 HORNET,CB500 HORNET,,pending,,,,auto-added from latest model data
HONDA,GROM,GROM,,pending,,,,auto-added from latest model data
HONDA,NX500,NX500,,pending,,,,auto-added from latest model data
KAWASAKI,ELIMINATOR 400 SE,ELIMINATOR 400 SE,,pending,,,,auto-added from latest model data
YAMAHA,PG-1,PG-1,,pending,,,,auto-added from latest model data
YAMAHA,BT-115E,BT-115E,,pending,,,,auto-added from latest model data
KTM,KTM200DUKE ABS,KTM200DUKE ABS,,pending,,,,auto-added from latest model data
CATERPILLAR,311FLRR,311FLRR,,pending,,,,auto-added from latest model data
CATERPILLAR,314ECR,314ECR,,pending,,,,auto-added from latest model data
CLAAS,TALOS 230 ROPS,TALOS 230 ROPS,,pending,,,,auto-added from latest model data
DEVELON,DX220A-2M,DX220A-2M,,pending,,,,auto-added from latest model data
KOBELCO,SK200D-8,SK200D-8,,pending,,,,auto-added from latest model data
KOMATSU,PC228US-2,PC228US-2,,pending,,,,auto-added from latest model data
KOMATSU,PC400-5,PC400-5,,pending,,,,auto-added from latest model data
ROADTEC,RP-190,RP-190,,pending,,,,auto-added from latest model data
SONALIKA,90RX,90RX,,pending,,,,auto-added from latest model data
CATERPILLAR,950G II,950G II,,pending,,,,auto-added from latest model data
SYZG,ZL940,ZL940,,pending,,,,auto-added from latest model data
LOVOL,FR150D,FR150D,,pending,,,,auto-added from latest model data
KOBELCO,SK210-8,SK210-8,,pending,,,,auto-added from latest model data
CLAAS,JAGUAR 830,JAGUAR 830,,pending,,,,auto-added from latest model data
ZOOMLION,ZE210E,ZE210E,,pending,,,,auto-added from latest model data
KOMATSU,PC58,PC58,,pending,,,,auto-added from latest model data
KOMATSU,D20P-8EO,D20P-8EO,,pending,,,,auto-added from latest model data
KOBELCO,SK50UR-2,SK50UR-2,,pending,,,,auto-added from latest model data
HITACHI,ZX350LCH-3,ZX350LCH-3,,pending,,,,auto-added from latest model data
VOGELE,1704-4WD,1704-4WD,,pending,,,,auto-added from latest model data
MITSUBISHI,MG230,MG230,,pending,,,,auto-added from latest model data
ISEKI,NT536FSTE19,NT536FSTE19,,pending,,,,auto-added from latest model data
NEWHOLLAND,TM 165,TM 165,,pending,,,,auto-added from latest model data
XCMG,XLZ2303,XLZ2303,,pending,,,,auto-added from latest model data
XCMG,XE240ELL,XE240ELL,,pending,,,,auto-added from latest model data
SOLIS,SOLIS 50-4WD,SOLIS 50-4WD,,pending,,,,auto-added from latest model data
FORD,3600,3600,,pending,,,,auto-added from latest model data
LOVOL,FR80E2,FR80E2,,pending,,,,auto-added from latest model data
XCMG,ZL 50G,ZL 50G,,pending,,,,auto-added from latest model data
KUBOTA,L1-20DT,L1-20DT,,pending,,,,auto-added from latest model data
KUBOTA,L1-22DT,L1-22DT,,pending,,,,auto-added from latest model data
NEWHOLLAND,TES125,TES125,,pending,,,,auto-added from latest model data
CLAAS,TALOS 240 CABIN,TALOS 240 CABIN,,pending,,,,auto-added from latest model data
NEWHOLLAND,6640S,6640S,,pending,,,,auto-added from latest model data
WEICHAI LOVOL,EURO TP,EURO TP,,pending,,,,auto-added from latest model data
HYUNDAI,H940C,H940C,,pending,,,,auto-added from latest model data
KOMATSU,D37PX-23,D37PX-23,,pending,,,,auto-added from latest model data
KUBOTA,L5018SP-CVF (TC892-56500),L5018SP-CVF (TC892-56500),,pending,,,,auto-added from latest model data
BOMAG,BW131ACW-5,BW131ACW-5,,pending,,,,auto-added from latest model data
DYNAPAC,DRS120D,DRS120D,,pending,,,,auto-added from latest model data
SINGTHAI,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
BOMAG,BW226 DH-4 BVC,BW226 DH-4 BVC,,pending,,,,auto-added from latest model data
BOMAG,BW216PDH-3,BW216PDH-3,,pending,,,,auto-added from latest model data
CATERPILLAR,816F,816F,,pending,,,,auto-added from latest model data
ETAN4U,S-1000+4WD,S-1000+4WD,,pending,,,,auto-added from latest model data
ไม่ระบุ,AVONDALE DART SE,AVONDALE DART SE,,pending,,,,auto-added from latest model data
ไม่ระบุ,BEAT TRANSPORTER 2.1X4.6,BEAT TRANSPORTER 2.1X4.6,,pending,,,,auto-added from latest model data
ไม่ระบุ,BEAT WAGON ALU 123X245 CM,BEAT WAGON ALU 123X245 CM,,pending,,,,auto-added from latest model data
ไม่ระบุ,HOBBY,HOBBY,,pending,,,,auto-added from latest model data
DAIHATSU,HIJET CARGO CRUISE TURBO,HIJET CARGO CRUISE TURBO,,pending,,,,auto-added from latest model data
DFSK,DFSK EC31,DFSK EC31,,pending,,,,auto-added from latest model data
POER,SAHAR,SAHAR,,pending,,,,auto-added from latest model data
SERES,EC31,EC31,,pending,,,,auto-added from latest model data
HINO,FG1JGRD,FG1JGRD,,pending,,,,auto-added from latest model data
Deepal + Changan,L07,L07,,pending,,,,auto-added from latest model data
Deepal + Changan,S07,S07,,pending,,,,auto-added from latest model data
AION,AION ES,AION ES,BEV,approved,Official GAC page: 'High-Quality Pure Electric Sedan' https://www.gacgroup.com/en/sedan/aion-es,Claude-Google-review,7/30/2026,auto-added from latest model data
Mercedes-Benz,AMG EQE 53 4MATIC+,AMG EQE 53 4MATIC+,,pending,,,,auto-added from latest model data
ASTON MARTIN,VANTAGE F1 COUPE,VANTAGE F1 COUPE,,pending,,,,auto-added from latest model data
AUDI,A5,A5,,pending,,,,auto-added from latest model data
AUDI,Q8 SB etron 55 q Sline BE,Q8 SB etron 55 q Sline BE,,pending,,,,auto-added from latest model data
AUDI,RS 4 Avant q competition,RS 4 Avant q competition,,pending,,,,auto-added from latest model data
AUDI,RS 5 Coupe q competition,RS 5 Coupe q competition,,pending,,,,auto-added from latest model data
BENTLEY,BENTAYGA ODYSSEAN EDITION,BENTAYGA ODYSSEAN EDITION,,pending,,,,auto-added from latest model data
BENTLEY,FLYING SPUR S HYBRID,FLYING SPUR S HYBRID,,pending,,,,auto-added from latest model data
BMW,420i Coupe RHD,420i Coupe RHD,,pending,,,,auto-added from latest model data
BMW,XM 50e RHD,XM 50e RHD,,pending,,,,auto-added from latest model data
MINI,MINI COOPER CLUBMAN RHD,MINI COOPER CLUBMAN RHD,,pending,,,,auto-added from latest model data
NISSAN,FAIRLADY Z  VERSION ST,FAIRLADY Z  VERSION ST,,pending,,,,auto-added from latest model data
NISSAN,GT-R TRACKEDITION NISMO T-SPEC,GT-R TRACKEDITION NISMO T-SPEC,,pending,,,,auto-added from latest model data
NISSAN,GTR PURE EDITION,GTR PURE EDITION,,pending,,,,auto-added from latest model data
NISSAN,ROOX X 2WD,ROOX X 2WD,,pending,,,,auto-added from latest model data
SUBARU,LEVORG STI SPORT R,LEVORG STI SPORT R,,pending,,,,auto-added from latest model data
SUZUKI,JIMNY SIERRA JC 4WD,JIMNY SIERRA JC 4WD,,pending,,,,auto-added from latest model data
SUZUKI,SPACIA HYBRID MY STYLE,SPACIA HYBRID MY STYLE,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD 2.5 HYBRID Z,ALPHARD 2.5 HYBRID Z,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD 2.5 Z,ALPHARD 2.5 Z,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD HYBRID Z E-FOUR,ALPHARD HYBRID Z E-FOUR,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD Z,ALPHARD Z,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD Z 2WD 2.5L,ALPHARD Z 2WD 2.5L,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD Z HYBRID,ALPHARD Z HYBRID,,pending,,,,auto-added from latest model data
TOYOTA,GR YARIS GRMN,GR YARIS GRMN,,pending,,,,auto-added from latest model data
TOYOTA,LAND CRUISER PRADO TXL MATT,LAND CRUISER PRADO TXL MATT,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE 2.5X SIDE LIFT,VELLFIRE 2.5X SIDE LIFT,,pending,,,,auto-added from latest model data
TOYOTA,VOXY SZ HYBRID 1.8L,VOXY SZ HYBRID 1.8L,,pending,,,,auto-added from latest model data
TOYOTA,YARIS GRMN RALLY PACKAGE,YARIS GRMN RALLY PACKAGE,,pending,,,,auto-added from latest model data
FORD,FORD RANGER iJBT9A6,FORD RANGER iJBT9A6,,pending,,,,auto-added from latest model data
DUCATI,Diavel V4,Diavel V4,,pending,,,,auto-added from latest model data
DUCATI,STREETFIGHTER V4 LAMBO,STREETFIGHTER V4 LAMBO,,pending,,,,auto-added from latest model data
DUCATI,STREETFIGHTER V4 SP2,STREETFIGHTER V4 SP2,,pending,,,,auto-added from latest model data
DUCATI,XDiavel Dark,XDiavel Dark,,pending,,,,auto-added from latest model data
ITALJET,DRAGSTER 200,DRAGSTER 200,,pending,,,,auto-added from latest model data
KEEWAY,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
LAMBRETTA,X200,X200,,pending,,,,auto-added from latest model data
LION,MERCURY EV PLUS,MERCURY EV PLUS,,pending,,,,auto-added from latest model data
SAGASONIC,SAGASONIC002Q,SAGASONIC002Q,,pending,,,,auto-added from latest model data
SCOMADI,TURISMO PICCOLO 125i,TURISMO PICCOLO 125i,,pending,,,,auto-added from latest model data
SUZUKI,GSX1300R,GSX1300R,,pending,,,,auto-added from latest model data
TRIUMPH,BONNEVILLE T120 BLACK DGR LE,BONNEVILLE T120 BLACK DGR LE,,pending,,,,auto-added from latest model data
ZEEHO,AE6+,AE6+,,pending,,,,auto-added from latest model data
ZEEHO,AE8+,AE8+,,pending,,,,auto-added from latest model data
YAMAHA,50S200,50S200,,pending,,,,auto-added from latest model data
CYCLONE,RT2,RT2,,pending,,,,auto-added from latest model data
SAGASONIC,SAGASONIC001Q,SAGASONIC001Q,,pending,,,,auto-added from latest model data
KOBELCO,SK60-10,SK60-10,,pending,,,,auto-added from latest model data
DEVELON,DX140WE,DX140WE,,pending,,,,auto-added from latest model data
DEVELON,DX210WA,DX210WA,,pending,,,,auto-added from latest model data
HITACHI,ZW180-6,ZW180-6,,pending,,,,auto-added from latest model data
KIOTI,PX9020,PX9020,,pending,,,,auto-added from latest model data
KOMATSU,515-2,515-2,,pending,,,,auto-added from latest model data
KOMATSU,HB205-2,HB205-2,,pending,,,,auto-added from latest model data
KOMATSU,PC200LC-8M0,PC200LC-8M0,,pending,,,,auto-added from latest model data
LIUGONG,816H,816H,,pending,,,,auto-added from latest model data
MITSUBISHI,MG350,MG350,,pending,,,,auto-added from latest model data
SANY,SY140C,SY140C,,pending,,,,auto-added from latest model data
SHANTUI,SE390LCW,SE390LCW,,pending,,,,auto-added from latest model data
YANMAR,VIO35-6B-CCTH-QM2JSA,VIO35-6B-CCTH-QM2JSA,,pending,,,,auto-added from latest model data
SYZG,ZL930,ZL930,,pending,,,,auto-added from latest model data
CATERPILLAR,330GC,330GC,,pending,,,,auto-added from latest model data
NEWHOLLAND,8610,8610,,pending,,,,auto-added from latest model data
HIDROMEK,HMK102S,HMK102S,,pending,,,,auto-added from latest model data
KOMATSU,PC58-8,PC58-8,,pending,,,,auto-added from latest model data
JOHN DEERE,6850,6850,,pending,,,,auto-added from latest model data
NEWHOLLAND,T6.175,T6.175,,pending,,,,auto-added from latest model data
CHAMP,CF-1052X,CF-1052X,,pending,,,,auto-added from latest model data
CHAMP,YTO-NLX904,YTO-NLX904,,pending,,,,auto-added from latest model data
SUMITOMO,LS-78RH,LS-78RH,,pending,,,,auto-added from latest model data
KOMATSU,LZ360W-1,LZ360W-1,,pending,,,,auto-added from latest model data
HITACHI,LX150-2,LX150-2,,pending,,,,auto-added from latest model data
HITACHI,ZX70-5A,ZX70-5A,,pending,,,,auto-added from latest model data
EVERUN,ER50,ER50,,pending,,,,auto-added from latest model data
VOGELE,6-69/SUPER 1804,6-69/SUPER 1804,,pending,,,,auto-added from latest model data
LUYU,940TKN,940TKN,,pending,,,,auto-added from latest model data
POWERPLUS,PP150W-X,PP150W-X,,pending,,,,auto-added from latest model data
CATERPILLAR,AP-655D,AP-655D,,pending,,,,auto-added from latest model data
LIUGONG,9018F,9018F,,pending,,,,auto-added from latest model data
KOMATSU,PW160-7E0,PW160-7E0,,pending,,,,auto-added from latest model data
KOMATSU,PC30MR-3N1,PC30MR-3N1,,pending,,,,auto-added from latest model data
YANMAR,SOLIS 22-4WD,SOLIS 22-4WD,,pending,,,,auto-added from latest model data
YANMAR,SOLIS 26-4WD,SOLIS 26-4WD,,pending,,,,auto-added from latest model data
YANMAR,SOLIS 30-4WD,SOLIS 30-4WD,,pending,,,,auto-added from latest model data
YANMAR,SOLIS 50-4WD,SOLIS 50-4WD,,pending,,,,auto-added from latest model data
YANMAR,SOLIS 90-4WD,SOLIS 90-4WD,,pending,,,,auto-added from latest model data
YANMAR,SOLIS WT-75-4WD,SOLIS WT-75-4WD,,pending,,,,auto-added from latest model data
BOMAG,BW2000/60,BW2000/60,,pending,,,,auto-added from latest model data
FORD,6810(4WD),6810(4WD),,pending,,,,auto-added from latest model data
NEWHOLLAND,T6.120,T6.120,,pending,,,,auto-added from latest model data
NEWHOLLAND,TSA125,TSA125,,pending,,,,auto-added from latest model data
KUBOTA,L2808F,L2808F,,pending,,,,auto-added from latest model data
BOBCAT,E80,E80,,pending,,,,auto-added from latest model data
DEVELON,DL320A-7M,DL320A-7M,,pending,,,,auto-added from latest model data
DYNAPAC,CC1300C,CC1300C,,pending,,,,auto-added from latest model data
SHANTUI,SR12-5,SR12-5,,pending,,,,auto-added from latest model data
LIUGONG,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
NEX,NPS,NPS,,pending,,,,auto-added from latest model data
TOYOTA,HILUX CHAMP,HILUX CHAMP,,pending,,,,auto-added from latest model data
DFSK,EQ1021TF22QN11,EQ1021TF22QN11,,pending,,,,auto-added from latest model data
HINO,XZU720R-HKFTLT3,XZU720R-HKFTLT3,,pending,,,,auto-added from latest model data
MAN,TGS 33.360 6X4 BB CH,TGS 33.360 6X4 BB CH,,pending,,,,auto-added from latest model data
HINO,FL8JN1A-SGT,FL8JN1A-SGT,,pending,,,,auto-added from latest model data
TG TUKTUK,TG,TG,,pending,,,,auto-added from latest model data
ASTON MARTIN,DBX 707,DBX 707,,pending,,,,auto-added from latest model data
AUDI,RS 6 Avant q performance,RS 6 Avant q performance,,pending,,,,auto-added from latest model data
AUDI,TT COUPE,TT COUPE,,pending,,,,auto-added from latest model data
BMW,740d M Sport,740d M Sport,,pending,,,,auto-added from latest model data
CHEVROLET,CORVETTE STINGRAY 3LT,CORVETTE STINGRAY 3LT,,pending,,,,auto-added from latest model data
GMC,YUKON XL,YUKON XL,,pending,,,,auto-added from latest model data
HONDA,STEPWAGON e:HEV SPADA PREMIUM,STEPWAGON e:HEV SPADA PREMIUM,,pending,,,,auto-added from latest model data
HYUNDAI,IONIQ5,IONIQ5,,pending,,,,auto-added from latest model data
JEEP,WRANGLER RUBICON V6 3-DOOR,WRANGLER RUBICON V6 3-DOOR,,pending,,,,auto-added from latest model data
KINZAN,RHD620 EU COMFORT,RHD620 EU COMFORT,,pending,,,,auto-added from latest model data
LOTUS,ELETRE R,ELETRE R,,pending,,,,auto-added from latest model data
MASERATI,GRECALE MODENA,GRECALE MODENA,,pending,,,,auto-added from latest model data
NEX,NPD,NPD,,pending,,,,auto-added from latest model data
RENAULT,MEGANE RS 300 TROPHY EDC,MEGANE RS 300 TROPHY EDC,,pending,,,,auto-added from latest model data
SUZUKI,JIMNY SIERRA 4WD,JIMNY SIERRA 4WD,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD HYBRID TYPE GOLD II,ALPHARD HYBRID TYPE GOLD II,,pending,,,,auto-added from latest model data
TOYOTA,LAND CRUISER PRADO TX 7 SEAT,LAND CRUISER PRADO TX 7 SEAT,,pending,,,,auto-added from latest model data
TOYOTA,LANDCRUISER LC300 ZX,LANDCRUISER LC300 ZX,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE Z PREMIER  2.4L,VELLFIRE Z PREMIER  2.4L,,pending,,,,auto-added from latest model data
VOLKSWAGEN,ID BUZZ,ID BUZZ,,pending,,,,auto-added from latest model data
VOLKSWAGEN,ID BUZZ STYLE SWB PRO,ID BUZZ STYLE SWB PRO,,pending,,,,auto-added from latest model data
SUZUKI,APV VAN (GLX) 1.6L,APV VAN (GLX) 1.6L,,pending,,,,auto-added from latest model data
NISSAN,FDWURVZK13XH5YA23Y,FDWURVZK13XH5YA23Y,,pending,,,,auto-added from latest model data
CAKE,MAKKA,MAKKA,,pending,,,,auto-added from latest model data
EM,OWEN,OWEN,,pending,,,,auto-added from latest model data
INDIAN MOTORCYCLE,SPORT CHIEF,SPORT CHIEF,,pending,,,,auto-added from latest model data
KAWASAKI,NINJA H2R,NINJA H2R,,pending,,,,auto-added from latest model data
KTM,890 ADVENTURE R,890 ADVENTURE R,,pending,,,,auto-added from latest model data
KYMCO,I-ONE,I-ONE,,pending,,,,auto-added from latest model data
KYMCO,S6,S6,,pending,,,,auto-added from latest model data
KYMCO,S7,S7,,pending,,,,auto-added from latest model data
SLEEK,SLEEK PLAY,SLEEK PLAY,,pending,,,,auto-added from latest model data
SUPER SOCO,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
M BIKE,XY-150A,XY-150A,,pending,,,,auto-added from latest model data
YAMAHA,54S100,54S100,,pending,,,,auto-added from latest model data
KOBELCO,SK260DLC-8,SK260DLC-8,,pending,,,,auto-added from latest model data
SHANTUI,L55-B5,L55-B5,,pending,,,,auto-added from latest model data
SUMITOMO,HA50W-7,HA50W-7,,pending,,,,auto-added from latest model data
SUMITOMO,HA60W-7TV,HA60W-7TV,,pending,,,,auto-added from latest model data
SUNWARD,SL31W,SL31W,,pending,,,,auto-added from latest model data
VOLVO,EC210BLR,EC210BLR,,pending,,,,auto-added from latest model data
YANMAR,ViO30-6,ViO30-6,,pending,,,,auto-added from latest model data
HIDROMEK,MG.330,MG.330,,pending,,,,auto-added from latest model data
MITSUBISHI,MF61E,MF61E,,pending,,,,auto-added from latest model data
YANMAR,SOLIS 105-4WD,SOLIS 105-4WD,,pending,,,,auto-added from latest model data
Mercedes-Benz,MB TRAC 1300,MB TRAC 1300,,pending,,,,auto-added from latest model data
FORD,T6080,T6080,,pending,,,,auto-added from latest model data
FORD,TM155,TM155,,pending,,,,auto-added from latest model data
FORD,TM190,TM190,,pending,,,,auto-added from latest model data
CATERPILLAR,D1,D1,,pending,,,,auto-added from latest model data
KOMATSU,WA500-8,WA500-8,,pending,,,,auto-added from latest model data
ALPHA,ALPHA300,ALPHA300,,pending,,,,auto-added from latest model data
FORD,NH6640,NH6640,,pending,,,,auto-added from latest model data
HITACHI,ZW310-5B,ZW310-5B,,pending,,,,auto-added from latest model data
NEWHOLLAND,B110,B110,,pending,,,,auto-added from latest model data
NEWHOLLAND,BRAVO85,BRAVO85,,pending,,,,auto-added from latest model data
NEWHOLLAND,T7050 (4WD),T7050 (4WD),,pending,,,,auto-added from latest model data
KOMATSU,GH320-2,GH320-2,,pending,,,,auto-added from latest model data
HYUNDAI,ROBEX480LC-9S,ROBEX480LC-9S,,pending,,,,auto-added from latest model data
BOMAG,BW161 AD-4 TANDEM,BW161 AD-4 TANDEM,,pending,,,,auto-added from latest model data
DYNAPACK,CS12,CS12,,pending,,,,auto-added from latest model data
FURUKAWA,P20WA,P20WA,,pending,,,,auto-added from latest model data
CUMMINS,TUC-140,TUC-140,,pending,,,,auto-added from latest model data
KING TONI,FHR-1200,FHR-1200,,pending,,,,auto-added from latest model data
JAC,HFC1042P73K1B2D,HFC1042P73K1B2D,,pending,,,,auto-added from latest model data
MAN,TGM 13.290 4X4 BB CH,TGM 13.290 4X4 BB CH,,pending,,,,auto-added from latest model data
AUDI,A7 SB 55 TFSIe q Sline BE,A7 SB 55 TFSIe q Sline BE,,pending,,,,auto-added from latest model data
Mercedes-Benz,E220D,E220D,,pending,,,,auto-added from latest model data
ASTON MARTIN,DBS 770 ULTIMATE  VOLANTE,DBS 770 ULTIMATE  VOLANTE,,pending,,,,auto-added from latest model data
AUDI,A7 SB 55 TFSIe q Sline,A7 SB 55 TFSIe q Sline,,pending,,,,auto-added from latest model data
AUDI,R8 COUPE V10,R8 COUPE V10,,pending,,,,auto-added from latest model data
BECK,SPYDER,SPYDER,,pending,,,,auto-added from latest model data
BMW,525d Celebration Edition,525d Celebration Edition,,pending,,,,auto-added from latest model data
BMW,750e xDrive,750e xDrive,,pending,,,,auto-added from latest model data
CATERHAM,SEVEN 420R,SEVEN 420R,,pending,,,,auto-added from latest model data
FENGCHI,DYQ1030BEV1-H,DYQ1030BEV1-H,,pending,,,,auto-added from latest model data
FERRARI,PUROSANGUE,PUROSANGUE,,pending,,,,auto-added from latest model data
HYUNDAI,SONATA2.4GLSEXECUTIV,SONATA2.4GLSEXECUTIV,,pending,,,,auto-added from latest model data
LAMBORGHINI,AVENTADOR SVJ 63 COUPE,AVENTADOR SVJ 63 COUPE,,pending,,,,auto-added from latest model data
MAZDA,ROADSTER,ROADSTER,,pending,,,,auto-added from latest model data
MITSUBISHI,XPANDER CROSS HEV,XPANDER CROSS HEV,,pending,,,,auto-added from latest model data
MITSUBISHI,XPANDER HEV,XPANDER HEV,,pending,,,,auto-added from latest model data
NISSAN,VVLGRXND40UHG-P--3,VVLGRXND40UHG-P--3,,pending,,,,auto-added from latest model data
PORSCHE,911 CARRERA T COUPE PDK,911 CARRERA T COUPE PDK,,pending,,,,auto-added from latest model data
PORSCHE,911 DAKAR,911 DAKAR,,pending,,,,auto-added from latest model data
ROLLS-ROYCE,Spectre,Spectre,,pending,,,,auto-added from latest model data
SUZUKI,LANDY HYBRID G 2WD,LANDY HYBRID G 2WD,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD 2.5 HYBRID SR SIDE,ALPHARD 2.5 HYBRID SR SIDE,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD HYBRID Z 2.5L E-FOUR,ALPHARD HYBRID Z 2.5L E-FOUR,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD TYPE GOLD II HYBRID,ALPHARD TYPE GOLD II HYBRID,,pending,,,,auto-added from latest model data
TOYOTA,HARRIER HYBRID G PACKAGE,HARRIER HYBRID G PACKAGE,,pending,,,,auto-added from latest model data
TOYOTA,LANDCRUISER LC300 AX,LANDCRUISER LC300 AX,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE 2.4 Z PREMIER,VELLFIRE 2.4 Z PREMIER,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE 2.5 HYBRID Z PREMIER,VELLFIRE 2.5 HYBRID Z PREMIER,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE HYBRID EXECUTIVE,VELLFIRE HYBRID EXECUTIVE,,pending,,,,auto-added from latest model data
TOYOTA,VOXY 1.8 HYBRID S-Z,VOXY 1.8 HYBRID S-Z,,pending,,,,auto-added from latest model data
TOYOTA,CROWN,CROWN,,pending,,,,auto-added from latest model data
DUCATI,SCRAMBLER FULLTHROTTLE 2G,SCRAMBLER FULLTHROTTLE 2G,,pending,,,,auto-added from latest model data
DUCATI,SCRAMBLER ICON 2G,SCRAMBLER ICON 2G,,pending,,,,auto-added from latest model data
DUCATI,SCRAMBLER NIGHTSHIFT 2G,SCRAMBLER NIGHTSHIFT 2G,,pending,,,,auto-added from latest model data
MENGSHI,MENGSHI,MENGSHI,,pending,,,,auto-added from latest model data
TRIUMPH,SPEED 400,SPEED 400,,pending,,,,auto-added from latest model data
VICTORY,CROSS,CROSS,,pending,,,,auto-added from latest model data
TRIUMPH,SCRAMBLER 400 X,SCRAMBLER 400 X,,pending,,,,auto-added from latest model data
SUZUKI,FH125M,FH125M,,pending,,,,auto-added from latest model data
HUSQVARNA,NORDEN 901,NORDEN 901,,pending,,,,auto-added from latest model data
CATERPILLAR,12H,12H,,pending,,,,auto-added from latest model data
FARMER,F-8258R,F-8258R,,pending,,,,auto-added from latest model data
JCB,JS215LC NXT,JS215LC NXT,,pending,,,,auto-added from latest model data
KOBELCO,SK135SR-3F,SK135SR-3F,,pending,,,,auto-added from latest model data
KOMATSU,PC450LC-6,PC450LC-6,,pending,,,,auto-added from latest model data
KOMATSU,WA270-5,WA270-5,,pending,,,,auto-added from latest model data
MITSUBISHI,BD2F,BD2F,,pending,,,,auto-added from latest model data
XCMG,XE400DP,XE400DP,,pending,,,,auto-added from latest model data
WEICHAI LOVOL,FP160W,FP160W,,pending,,,,auto-added from latest model data
CASE IH,A8800 MR,A8800 MR,,pending,,,,auto-added from latest model data
NEWHOLLAND,8260,8260,,pending,,,,auto-added from latest model data
CEDARAPIDS,CR361,CR361,,pending,,,,auto-added from latest model data
KOBELCO,SK75UR-3ES,SK75UR-3ES,,pending,,,,auto-added from latest model data
YANMAR,SOLIS 110-4WD,SOLIS 110-4WD,,pending,,,,auto-added from latest model data
NEWHOLLAND,TS100(4WD),TS100(4WD),,pending,,,,auto-added from latest model data
ALPHA,AT800A,AT800A,,pending,,,,auto-added from latest model data
SANY,STG190C-8,STG190C-8,,pending,,,,auto-added from latest model data
MACRO,M10,M10,,pending,,,,auto-added from latest model data
BOMAG,BW154 AP,BW154 AP,,pending,,,,auto-added from latest model data
SAKAI,TA5210,TA5210,,pending,,,,auto-added from latest model data
CATERPILLAR,CS11,CS11,,pending,,,,auto-added from latest model data
FURUKAWA,FR12,FR12,,pending,,,,auto-added from latest model data
